record_id,tsv_index,shuffled_rank,question,msc_code,domain,raw_response,model,latency_sec,timestamp
4659,4659,136,Which technique provides the largest single improvement over the previous technique?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,6.431045166,2025-11-19T11:14:22.406593+00:00
2478,2478,140,Which method shows the smallest increase in FPS from INT16 to INT8 using 1 thread?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,3.319352167,2025-11-19T11:14:22.892518+00:00
7886,7886,141,Which nucleotide has the highest EIIP Ry value?,92,Biology and other natural sciences,"MSC code: 92
Domain: Biology and other natural sciences",gpt-5-mini,4.236049167,2025-11-19T11:14:24.665639+00:00
3953,3953,143,"For λ = 0.1, what is the Top-5 Action score?",68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,3.094666209,2025-11-19T11:14:24.669845+00:00
1971,1971,144,Which task has a dataset named 'all'?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,3.17019,2025-11-19T11:14:25.148644+00:00
6707,6707,146,How many methods have an in-domain performance above 0.9?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,2.944766125,2025-11-19T11:14:25.837459+00:00
5760,5760,145,What is the sum of the E upper mpjpe values for Exbody2-History25 and Exbody2-w/o-Reset?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,4.377966375,2025-11-19T11:14:26.784707+00:00
7019,7019,142,"If an AFM measurement takes 5 seconds, what percentage of its maximum time scale is used?",98,None of above,"MSC code: 98
Domain: None of above",gpt-5-mini,7.271709084,2025-11-19T11:14:27.722821+00:00
950,950,149,Which method has the highest average score across all tasks?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.379343542,2025-11-19T11:14:28.528112+00:00
7392,7392,147,"If you divide the Parallel Environments by the Epochs, what is the result?",98,None of above,"MSC code: 98
Domain: None of above",gpt-5-mini,4.120090792,2025-11-19T11:14:28.786662+00:00
7184,7184,148,What is the difference between the highest and lowest 'avg multi-task max' scores?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,4.14575425,2025-11-19T11:14:28.816260+00:00
2796,2796,150,"If you prioritize minimizing TFLOPS, which model should you choose?",68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,4.763057375,2025-11-19T11:14:30.600679+00:00
1047,1047,154,Which method has the same AP$_{f}$ value as its AP value?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,2.918222583,2025-11-19T11:14:31.705065+00:00
2743,2743,155,What is the average 'Task Number' for all benchmarks listed?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.675385042,2025-11-19T11:14:32.491782+00:00
1879,1879,151,Which method has the most metrics available in Set B?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,5.961929625,2025-11-19T11:14:32.746815+00:00
5946,5946,153,What is the total number of epochs across all three configurations?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,4.615024708,2025-11-19T11:14:33.143736+00:00
5600,5600,156,Which training dataset has the lowest E_mpjpe value when evaluated on D_50?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,4.127999667,2025-11-19T11:14:34.730098+00:00
5172,5172,160,What is the difference in TPL between Sliding Mode Control and Backstepping Control?,93,Systems theory; control,"MSC code: 93
Domain: Systems theory; control",gpt-5-mini,2.895263625,2025-11-19T11:14:36.039125+00:00
6654,6654,152,What is the product of w3 and w5?,8,General algebraic systems,"MSC code: 08
Domain: General algebraic systems",gpt-5-mini,8.429784792,2025-11-19T11:14:36.152706+00:00
6340,6340,161,What percentage of the Maximum Error is the Median Error?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,2.05159475,2025-11-19T11:14:36.781839+00:00
5997,5997,158,Which dimension is concerned with the metrics used to evaluate the model?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,4.57339925,2025-11-19T11:14:37.065298+00:00
2801,2801,157,Calculate the sum of the Unique Ionizable Lipid Rate for Guided MCTS Test and Random Combination.,92,Biology and other natural sciences,"MSC code: 92
Domain: Biology and other natural sciences",gpt-5-mini,5.414427125,2025-11-19T11:14:37.119643+00:00
1831,1831,159,Which data type has the highest precision mean?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,4.71582175,2025-11-19T11:14:37.462764+00:00
5020,5020,163,How many setups have RR for either eMBB or URLLC?,94,"Information and communication, circuits","MSC code: 94
Domain: Information and communication, circuits",gpt-5-mini,3.710282833,2025-11-19T11:14:39.863143+00:00
2461,2461,162,What is the kernel size of the last convolutional layer in the Decoder?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,4.202141833,2025-11-19T11:14:40.241480+00:00
436,436,166,What is the σ 1.25 value for the method with the lowest RMSE?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.564862166,2025-11-19T11:14:40.684588+00:00
921,921,167,What is the difference in Decision Alignment between 'With Memory Module' and 'With Risk Module' for the HighD scenario?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,4.166612542,2025-11-19T11:14:41.629468+00:00
2731,2731,164,What is the sum of the values for 'Main results' and 'Outline of proofs'?,98,None of above,"MSC code: 98
Domain: None of above",gpt-5-mini,5.550603333,2025-11-19T11:14:42.332581+00:00
868,868,168,What is the sum of the QC sample sizes for both datasets?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.320994083,2025-11-19T11:14:43.184272+00:00
1273,1273,165,"What is the relationship between G_jk, R_jk, C_jk, and T_jk?",15,Linear and multilinear algebra; matrix theory,"MSC code: 15
Domain: Linear and multilinear algebra; matrix theory",gpt-5-mini,6.741832875,2025-11-19T11:14:43.807201+00:00
4257,4257,169,What is the average reflectance for the years 2019 and 2020?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.988981583,2025-11-19T11:14:44.230613+00:00
4902,4902,171,How much larger is the standard deviation for the 9-slot RGB prediction compared to the 7-slot RGB prediction in the mIoU metric?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.981481709,2025-11-19T11:14:45.611087+00:00
1861,1861,172,Which task is associated with a method that has high complexity/cost and involves pilot acquisition?,94,"Information and communication, circuits","MSC code: 94
Domain: Information and communication, circuits",gpt-5-mini,3.788701291,2025-11-19T11:14:46.121414+00:00
7170,7170,173,What is the difference between the 75th percentile Recall for Inter-rater test^0_A vs. test^1_B and the 25th percentile Recall for Intra-rater Annotator A?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,2.941799459,2025-11-19T11:14:46.126200+00:00
1380,1380,175,In which group is the operation performed without a cost in W?,20,Group theory and generalizations,"MSC code: 20
Domain: Group theory and generalizations",gpt-5-mini,2.302684333,2025-11-19T11:14:46.533429+00:00
7635,7635,170,What is the difference between the sum of all Rollout Steps K and the sum of all Burn-in Steps T?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,6.199064667,2025-11-19T11:14:46.883829+00:00
5712,5712,174,How many methods have a 'Bird. S' score above 75?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.552633791,2025-11-19T11:14:47.359959+00:00
6474,6474,178,What is the difference between the highest and lowest Short IoU (%) values?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,2.63225725,2025-11-19T11:14:48.758555+00:00
1491,1491,177,What is the sum of the RMSE values for PCS-LSTM(V+A) across all time steps?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.728976834,2025-11-19T11:14:49.850502+00:00
3495,3495,179,What is the ζ 2 c Cip+ value for the medium with the lowest θ$_{c}$ Cip+ value?,98,None of above,"MSC code: 98
Domain: None of above",gpt-5-mini,4.137745416,2025-11-19T11:14:50.671420+00:00
2768,2768,181,Which parameter is associated with the concentration of CTLA-4 in TDLN?,92,Biology and other natural sciences,"MSC code: 92
Domain: Biology and other natural sciences",gpt-5-mini,3.758130292,2025-11-19T11:14:51.118242+00:00
6467,6467,182,"If the σx values were sorted in ascending order, which mode would be in the middle?",62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,2.456261083,2025-11-19T11:14:51.214982+00:00
1845,1845,176,What is the difference between the values in rows 5.14 and 5.11?,98,None of above,"MSC code: 98
Domain: None of above",gpt-5-mini,6.213828,2025-11-19T11:14:51.825117+00:00
1033,1033,183,What is the difference in SNR between WavMark and DeAR?,94,"Information and communication, circuits","MSC code: 94
Domain: Information and communication, circuits",gpt-5-mini,3.6881255,2025-11-19T11:14:53.538762+00:00
1985,1985,184,What is the difference in AP between YOLO-World-v1-M and DOSOD-M?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,2.933771916,2025-11-19T11:14:53.605397+00:00
4361,4361,180,What is the difference between the highest and lowest F1 scores in the Mouse TF-M category?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,7.051222708,2025-11-19T11:14:53.935175+00:00
3174,3174,186,What is the sum of the page numbers for 'Gaps in steady-state simulation tools' and 'Linear models for Switching Devices'?,0,General and overarching topics; collections,"MSC code: 00
Domain: General and overarching topics; collections",gpt-5-mini,3.024216083,2025-11-19T11:14:54.239374+00:00
7295,7295,185,Which metric has a higher value for Gaussian 2 in the Helix Fit column?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.552698709,2025-11-19T11:14:54.671400+00:00
3317,3317,187,What is the difference between the µ D values of Random and GeoBFN?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,4.004492917,2025-11-19T11:14:55.829761+00:00
2155,2155,191,Which dataset has a size of 18460 and includes basic arithmetic and algebra?,97,Mathematics education,"MSC code: 97
Domain: Mathematics education",gpt-5-mini,2.90326325,2025-11-19T11:14:57.142748+00:00
375,375,190,"If you subtract the elapsed time of POD-NN from POD-Galerkin, what is the result?",65,Numerical analysis,"MSC code: 65
Domain: Numerical analysis",gpt-5-mini,3.308692125,2025-11-19T11:14:57.243985+00:00
293,293,189,"For PDB ID 1fug, does the KnotProt Protein Gauss Code match the AlphaFold Protein Gauss Code?",92,Biology and other natural sciences,"MSC code: 92
Domain: Biology and other natural sciences",gpt-5-mini,3.998357833,2025-11-19T11:14:57.603874+00:00
1811,1811,192,Which packet has a transmission rate of 50 Hz?,94,"Information and communication, circuits","MSC code: 94
Domain: Information and communication, circuits",gpt-5-mini,4.498493542,2025-11-19T11:14:59.170685+00:00
5378,5378,193,"What is the ratio of wells in the test set to wells in the training set, expressed as a percentage to one decimal place?",62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.784800083,2025-11-19T11:14:59.614739+00:00
6592,6592,194,"What is the ratio of instances of Building to instances of Linear Feature, rounded to one decimal place?",62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.315068,2025-11-19T11:15:00.457919+00:00
756,756,195,"In the ClearGrasp Real-novel category, which method achieves the highest σ$_{1.05}$?",68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,4.632324167,2025-11-19T11:15:01.876444+00:00
664,664,196,Which metric shows the smallest value for the Con2MAV approach?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,4.375114791,2025-11-19T11:15:01.979107+00:00
7239,7239,198,What is the difference between the mortality rate during emergence and the mortality rate during bloodseeking?,92,Biology and other natural sciences,"MSC code: 92
Domain: Biology and other natural sciences",gpt-5-mini,3.068069083,2025-11-19T11:15:02.682976+00:00
3179,3179,188,Which gain has the smallest value in the table?,94,"Information and communication, circuits","MSC code: 94
Domain: Information and communication, circuits",gpt-5-mini,9.272972625,2025-11-19T11:15:02.811882+00:00
3375,3375,197,Which codebook length has the highest PESQ value?,94,"Information and communication, circuits","MSC code: 94
Domain: Information and communication, circuits",gpt-5-mini,4.128264666,2025-11-19T11:15:03.299055+00:00
1226,1226,202,Which scheme has the lowest AUSE$_{MSE}$ value?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,2.52225475,2025-11-19T11:15:05.205376+00:00
758,758,203,What is the weight assigned to the switch in the hyper-parameters?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,2.912946083,2025-11-19T11:15:05.724973+00:00
3451,3451,201,Which harm is more likely to result in a physical injury to a person?,98,None of above,"MSC code: 98
Domain: None of above",gpt-5-mini,4.212373625,2025-11-19T11:15:06.191568+00:00
1498,1498,199,"If the shape error for Diffusion is increased by 0.05, what would the new shape error be?",0,General and overarching topics; collections,"MSC code: 00
Domain: General and overarching topics; collections",gpt-5-mini,6.285624417,2025-11-19T11:15:06.743672+00:00
200,200,200,Which model in the second column has a transition type of 1st and a T$_{c}$ value less than 0.4?,82,"Statistical mechanics, structure of matter","MSC code: 82
Domain: Statistical mechanics, structure of matter",gpt-5-mini,5.32203575,2025-11-19T11:15:07.198632+00:00
5911,5911,204,What is the total improvement in average score from SFT to LANCE Iter4?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.987680125,2025-11-19T11:15:07.286861+00:00
4752,4752,207,"For the QNLI dataset, what is the sum of the Rem. values for BERT across all approaches?",68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,2.317884666,2025-11-19T11:15:08.509614+00:00
847,847,205,Find the difference between the RNA-seq BLEU-2 score of GPT-4o mini and the RNA-seq BLEU-2 score of Mixtral-8 × 22B.,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,3.484307458,2025-11-19T11:15:08.689988+00:00
852,852,209,What is the NMSE value for the Kriging method?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.410742375,2025-11-19T11:15:10.609537+00:00
7717,7717,206,How many color spaces show Clevr outperforming ClevrTex by more than 20 points?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,5.2950305,2025-11-19T11:15:11.020393+00:00
5542,5542,210,Which dataset has the highest number of embodiments?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.90978575,2025-11-19T11:15:11.196790+00:00
7192,7192,211,For which metric does LLaVA-NEXT's AR-MCTS method show the greatest improvement over its Zero-shot method?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,3.721904875,2025-11-19T11:15:12.231650+00:00
1785,1785,212,What is the total number of nodes across all cases?,5,Combinatorics,"MSC code: 05
Domain: Combinatorics",gpt-5-mini,3.6591845,2025-11-19T11:15:12.349305+00:00
